Date,Close,High,Low,Open,Volume,Daily Close Chg%,Monthly Close Chg%,Year Close Chg%,inflation_daily,days in month,inflation_monthly%,Daily Close Real Chg%,CumulativeInflation,Close_Real,Type,Sentiment,HawkishDovish,DaysToNearestFOMC
2015-11-12,2045.969971,2072.290039,2045.660034,2072.290039,4016370000,-1.399037556,,,-0.000172766,30,-0.51700264,-1.399106509,1.091165918,1875.031044,,,,-6
2015-11-13,2023.040039,2044.640015,2022.02002,2044.640015,4278750000,-1.120736471,,,-0.000172766,30,-0.51700264,-1.120757333,1.090977401,1854.337255,,,,-5
2015-11-16,2053.189941,2053.219971,2019.390015,2022.079956,3741240000,1.490326526,,,-0.000172766,30,-0.51700264,1.490756845,1.090788917,1882.298132,,,,-2
2015-11-17,2050.439941,2066.689941,2045.900024,2053.669922,4427350000,-0.133937925,,,-0.000172766,30,-0.51700264,-0.133788273,1.090600465,1880.10184,,,,-1
2015-11-18,2083.580078,2085.310059,2051.98999,2051.98999,3926390000,1.61624518,,,-0.000172766,30,-0.51700264,1.616697257,1.090412046,1910.81902,Minute,Neutral,Hawkish,0
2015-11-19,2081.23999,2086.73999,2078.76001,2083.699951,3628110000,-0.112310917,,,-0.000172766,30,-0.51700264,-0.112157528,1.09022366,1909.002773,,,,1
2015-11-20,2089.169922,2097.060059,2082.820068,2082.820068,3929600000,0.381019569,,,-0.000172766,30,-0.51700264,0.381258204,1.090035306,1916.607573,,,,2
2015-11-23,2086.590088,2095.610107,2081.389893,2089.409912,3587980000,-0.123486077,,,-0.000172766,30,-0.51700264,-0.123334619,1.089846985,1914.571602,,,,5
2015-11-24,2089.139893,2094.120117,2070.290039,2084.419922,3884930000,0.122199597,,,-0.000172766,30,-0.51700264,0.122393509,1.089658696,1917.242436,,,,6
2015-11-25,2088.870117,2093.0,2086.300049,2089.300049,2852940000,-0.012913228,,,-0.000172766,30,-0.51700264,-0.012742663,1.08947044,1917.326108,,,,7
2015-11-27,2090.110107,2093.290039,2084.129883,2088.820068,1466840000,0.059361768,,,-0.000172766,30,-0.51700264,0.059544822,1.089282216,1918.79577,,,,9
2015-11-30,2080.409912,2093.810059,2080.409912,2090.949951,4275030000,-0.464099727,0.050486911,,-0.000172766,30,-0.51700264,-0.464007126,1.089094024,1910.220665,,,,12
2015-12-01,2102.629883,2103.370117,2082.929932,2082.929932,3712120000,1.068057337,,,-0.000203268,31,-0.628212708,1.068477792,1.088872647,1931.015431,,,,13
2015-12-02,2079.51001,2104.27002,2077.110107,2101.709961,3950640000,-1.099569317,,,-0.000203268,31,-0.628212708,-1.099589561,1.088651314,1910.170854,,,,14
2015-12-03,2049.620117,2085.0,2042.349976,2080.709961,4306490000,-1.437352667,,,-0.000203268,31,-0.628212708,-1.437441584,1.088430026,1883.097735,,,,-13
2015-12-04,2091.689941,2093.840088,2051.23999,2051.23999,4214910000,2.052566906,,,-0.000203268,31,-0.628212708,2.05318752,1.088208783,1922.140285,,,,-12
2015-12-07,2077.070068,2090.419922,2066.780029,2090.419922,4043820000,-0.698950296,,,-0.000203268,31,-0.628212708,-0.69888909,1.087987586,1909.093537,,,,-9
2015-12-08,2063.590088,2073.850098,2052.320068,2073.389893,4173570000,-0.648990165,,,-0.000203268,31,-0.628212708,-0.648918802,1.087766433,1897.089325,,,,-8
2015-12-09,2047.619995,2080.330078,2036.530029,2061.169922,4385250000,-0.773898502,,,-0.000203268,31,-0.628212708,-0.773852533,1.087545325,1882.79049,,,,-7
2015-12-10,2052.22998,2067.649902,2045.670044,2047.930054,3715150000,0.225138715,,,-0.000203268,31,-0.628212708,0.225387797,1.087324262,1887.413031,,,,-6
2015-12-11,2012.369995,2047.27002,2008.800049,2047.27002,4301060000,-1.94227673,,,-0.000203268,31,-0.628212708,-1.942468303,1.087103244,1851.130522,,,,-5
2015-12-14,2021.939941,2022.920044,1993.26001,2013.369995,4612440000,0.475556002,,,-0.000203268,31,-0.628212708,0.475855996,1.086882271,1860.311826,,,,-2
2015-12-15,2043.410034,2053.870117,2025.550049,2025.550049,4353540000,1.061856108,,,-0.000203268,31,-0.628212708,1.062275302,1.086661343,1880.447895,,,,-1
2015-12-16,2073.070068,2076.719971,2042.430054,2046.5,4635450000,1.451496943,,,-0.000203268,31,-0.628212708,1.451995355,1.086440459,1908.1304,Statement,Positive,Hawkish,0
2015-12-17,2041.890015,2076.370117,2041.660034,2073.76001,4327390000,-1.504052091,,,-0.000203268,31,-0.628212708,-1.504154569,1.086219621,1879.813231,,,,1
2015-12-18,2005.550049,2040.810059,2005.329956,2040.810059,6683070000,-1.779722001,,,-0.000203268,31,-0.628212708,-1.779880525,1.085998827,1846.733162,,,,2
2015-12-21,2021.150024,2022.900024,2005.930054,2010.27002,3760280000,0.777840254,,,-0.000203268,31,-0.628212708,0.778201705,1.085778079,1861.476174,,,,5
2015-12-22,2038.969971,2042.73999,2020.48999,2023.150024,3520860000,0.881673605,,,-0.000203268,31,-0.628212708,0.882056167,1.085557375,1878.27011,,,,6
2015-12-23,2064.290039,2064.72998,2042.199951,2042.199951,3484090000,1.24180683,,,-0.000203268,31,-0.628212708,1.24226261,1.085336716,1901.981209,,,,7
2015-12-24,2060.98999,2067.360107,2058.72998,2063.52002,1411860000,-0.159863622,,,-0.000203268,31,-0.628212708,-0.159692815,1.085116102,1899.326704,,,,8
2015-12-28,2056.5,2057.77002,2044.199951,2057.77002,2492510000,-0.217855994,,,-0.000203268,31,-0.628212708,-0.217696977,1.084895533,1895.574217,,,,-9
2015-12-29,2078.360107,2081.560059,2060.540039,2060.540039,2542000000,1.062976291,,,-0.000203268,31,-0.628212708,1.063395713,1.084675009,1916.113205,,,,-8
2015-12-30,2063.360107,2077.340088,2061.969971,2077.340088,2367430000,-0.72172286,,,-0.000203268,31,-0.628212708,-0.721666283,1.084454529,1902.67093,,,,-7
2015-12-31,2043.939941,2062.540039,2043.619995,2060.590088,2655330000,-0.94119131,-1.753018503,-0.726599721,-0.000203268,31,-0.628212708,-0.941179353,1.084234094,1885.146346,,,,-6
2016-01-04,2012.660034,2038.199951,1989.680054,2038.199951,4304880000,-1.530373109,,,-7.07535e-05,31,-0.219103208,-1.530410637,1.084157381,1856.427922,,,,-2
2016-01-05,2016.709961,2021.939941,2004.170044,2013.780029,3706620000,0.201222595,,,-7.07535e-05,31,-0.219103208,0.201307592,1.084080673,1860.295097,,,,-1
2016-01-06,1990.26001,2011.709961,1979.050049,2011.709961,4336660000,-1.31153967,,,-7.07535e-05,31,-0.219103208,-1.311561714,1.084003971,1836.026494,Minute,Neutral,Hawkish,0
2016-01-07,1943.089966,1985.319946,1938.829956,1985.319946,5076590000,-2.370044301,,,-7.07535e-05,31,-0.219103208,-2.370141244,1.083927274,1792.638688,,,,1
2016-01-08,1922.030029,1960.400024,1918.459961,1945.969971,4664940000,-1.083837439,,,-7.07535e-05,31,-0.219103208,-1.083843371,1.083850582,1773.334869,,,,2
2016-01-11,1923.670044,1935.650024,1901.099976,1926.119995,4607290000,0.085327213,,,-7.07535e-05,31,-0.219103208,0.085404009,1.083773896,1774.973591,,,,5
2016-01-12,1938.680054,1947.380005,1914.349976,1927.829956,4887260000,0.780279852,,,-7.07535e-05,31,-0.219103208,0.780405822,1.083697215,1788.949927,,,,6
2016-01-13,1890.280029,1950.329956,1886.410034,1940.339966,5087030000,-2.49654523,,,-7.07535e-05,31,-0.219103208,-2.496651124,1.08362054,1744.411406,,,,7
2016-01-14,1921.839966,1934.469971,1878.930054,1891.680054,5241110000,1.669590539,,,-7.07535e-05,31,-0.219103208,1.669779435,1.08354387,1773.661427,,,,8
2016-01-15,1880.329956,1916.680054,1857.829956,1916.680054,5468460000,-2.1599098,,,-7.07535e-05,31,-0.219103208,-2.159991874,1.083467205,1735.474731,,,,9
2016-01-19,1881.329956,1901.439941,1864.599976,1888.660034,4928350000,0.053182155,,,-7.07535e-05,31,-0.219103208,0.053256677,1.083390546,1736.520558,,,,-8
2016-01-20,1859.329956,1876.180054,1812.290039,1876.180054,6416070000,-1.169385515,,,-7.07535e-05,31,-0.219103208,-1.169397501,1.083313892,1716.335375,,,,-7
2016-01-21,1868.98999,1889.849976,1848.97998,1861.459961,5078810000,0.519543836,,,-7.07535e-05,31,-0.219103208,0.519651357,1.083237244,1725.374566,,,,-6
2016-01-22,1906.900024,1908.849976,1877.400024,1877.400024,4901760000,2.028370102,,,-7.07535e-05,31,-0.219103208,2.028584385,1.083160601,1760.496109,,,,-5
2016-01-25,1877.079956,1906.280029,1875.969971,1906.280029,4401380000,-1.563798205,,,-7.07535e-05,31,-0.219103208,-1.563838099,1.083083964,1733.088125,,,,-2
2016-01-26,1903.630005,1906.72998,1878.790039,1878.790039,4357940000,1.414433559,,,-7.07535e-05,31,-0.219103208,1.414604401,1.083007332,1757.72587,,,,-1
2016-01-27,1882.949951,1916.98999,1872.699951,1902.52002,4754040000,-1.08634838,,,-7.07535e-05,31,-0.219103208,-1.086354489,1.082930705,1738.753867,Statement,Neutral,Hawkish,0
2016-01-28,1893.359985,1902.959961,1873.650024,1885.219971,4693010000,0.552857721,,,-7.07535e-05,31,-0.219103208,0.552967598,1.082854084,1748.490413,,,,1
2016-01-29,1940.23999,1940.23999,1894.0,1894.0,5497570000,2.476021742,,,-7.07535e-05,31,-0.219103208,2.4762677,1.082777469,1791.9102,,,,2
2016-02-01,1939.380005,1947.199951,1920.300049,1936.939941,4322530000,-0.044323659,,,8.53304e-05,29,0.247753937,-0.0444052,1.082869862,1790.963136,,,,5
2016-02-02,1903.030029,1935.26001,1897.290039,1935.26001,4463190000,-1.874309083,,,8.53304e-05,29,0.247753937,-1.874234484,1.082962264,1757.245005,,,,6
2016-02-03,1912.530029,1918.01001,1872.22998,1907.069946,5172950000,0.499203893,,,8.53304e-05,29,0.247753937,0.499075977,1.083054674,1765.866559,,,,7
2016-02-04,1915.449951,1927.349976,1900.52002,1911.670044,5193320000,0.152673256,,,8.53304e-05,29,0.247753937,0.152574907,1.083147091,1768.411665,,,,8
2016-02-05,1880.050049,1913.069946,1872.650024,1913.069946,4929940000,-1.848124631,,,8.53304e-05,29,0.247753937,-1.848052266,1.083239516,1735.581116,,,,9
2016-02-08,1853.439941,1873.25,1828.459961,1873.25,5636460000,-1.415393566,,,8.53304e-05,29,0.247753937,-1.415358123,1.08333195,1710.869823,,,,-9
2016-02-09,1852.209961,1868.25,1834.939941,1848.459961,5183220000,-0.066362035,,,8.53304e-05,29,0.247753937,-0.066441696,1.083424391,1709.588576,,,,-8
2016-02-10,1851.859985,1881.599976,1850.319946,1857.099976,4471170000,-0.018895028,,,8.53304e-05,29,0.247753937,-0.018978739,1.08351684,1709.119708,,,,-7
2016-02-11,1829.079956,1847.0,1810.099976,1847.0,5500800000,-1.230116179,,,8.53304e-05,29,0.247753937,-1.230096545,1.083609297,1687.951517,,,,-6
2016-02-12,1864.780029,1864.780029,1833.400024,1833.400024,4696920000,1.951804957,,,8.53304e-05,29,0.247753937,1.951553099,1.083701761,1720.750206,,,,-5
2016-02-16,1895.579956,1895.77002,1871.439941,1871.439941,4570670000,1.651665412,,,8.53304e-05,29,0.247753937,1.651439164,1.083794234,1749.021997,,,,-1
2016-02-17,1926.819946,1930.680054,1898.800049,1898.800049,5011540000,1.648043921,,,8.53304e-05,29,0.247753937,1.647817982,1.083886715,1777.694957,Minute,Neutral,Hawkish,0
2016-02-18,1917.829956,1930.0,1915.089966,1927.569946,4436490000,-0.466571371,,,8.53304e-05,29,0.247753937,-0.466616884,1.083979203,1769.24977,,,,1
2016-02-19,1917.780029,1918.780029,1902.170044,1916.73999,4142850000,-0.002603294,,,8.53304e-05,29,0.247753937,-0.002688395,1.0840717,1769.052757,,,,2
2016-02-22,1945.5,1946.699951,1924.439941,1924.439941,4054710000,1.445419719,,,8.53304e-05,29,0.247753937,1.445211068,1.084164204,1794.469872,,,,5
2016-02-23,1921.27002,1942.380005,1919.439941,1942.380005,3890650000,-1.245437187,,,8.53304e-05,29,0.247753937,-1.245416245,1.084256716,1771.969674,,,,6
2016-02-24,1929.800049,1932.079956,1891.0,1917.560059,4317250000,0.443978681,,,8.53304e-05,29,0.247753937,0.443855477,1.084349236,1779.68498,,,,7
2016-02-25,1951.699951,1951.829956,1925.410034,1931.869995,4118210000,1.134827536,,,8.53304e-05,29,0.247753937,1.134645386,1.084441764,1799.727764,,,,8
2016-02-26,1948.050049,1962.959961,1945.780029,1954.949951,4348510000,-0.187011448,,,8.53304e-05,29,0.247753937,-0.187080815,1.0845343,1796.208796,,,,9
2016-02-29,1932.22998,1958.27002,1931.810059,1947.130005,4588180000,-0.812097634,-0.412836031,,8.53304e-05,29,0.247753937,-0.812113667,1.084626843,1781.469813,,,,12
2016-03-01,1978.349976,1978.349976,1937.089966,1937.089966,4819750000,2.38687918,,,0.000218451,31,0.67942078,2.386139476,1.084863781,1823.59298,,,,13
2016-03-02,1986.449951,1986.51001,1968.800049,1976.599976,4666610000,0.409430874,,,0.000218451,31,0.67942078,0.40912305,1.08510077,1830.659424,,,,14
2016-03-03,1993.400024,1993.689941,1977.369995,1985.599976,5081700000,0.349874067,,,0.000218451,31,0.67942078,0.349579251,1.085337811,1836.663207,,,,-13
2016-03-04,1999.98999,2009.130005,1986.77002,1994.01001,6049930000,0.330589231,,,0.000218451,31,0.67942078,0.330298627,1.085574904,1842.332559,,,,-12
2016-03-07,2001.76001,2006.119995,1989.380005,1996.109985,4968180000,0.08850142,,,0.000218451,31,0.67942078,0.088263688,1.085812048,1843.560322,,,,-9
2016-03-08,1979.26001,1996.880005,1977.430054,1996.880005,4641650000,-1.124010865,,,0.000218451,31,0.67942078,-1.123983781,1.086049245,1822.44039,,,,-8
2016-03-09,1989.26001,1992.689941,1979.839966,1981.439941,4038120000,0.505239329,,,0.000218451,31,0.67942078,0.504910581,1.086286493,1831.248039,,,,-7
2016-03-10,1989.569946,2005.079956,1969.25,1990.969971,4376790000,0.015580493,,,0.000218451,31,0.67942078,0.015358688,1.086523793,1831.133344,,,,-6
2016-03-11,2022.189941,2022.369995,1994.709961,1994.709961,4078620000,1.639550053,,,0.000218451,31,0.67942078,1.638973568,1.086761145,1860.74921,,,,-5
2016-03-14,2019.640015,2024.569946,2012.050049,2019.27002,3487850000,-0.126097292,,,0.000218451,31,0.67942078,-0.126288155,1.086998549,1857.996975,,,,-2
2016-03-15,2015.930054,2015.939941,2005.22998,2015.27002,3560280000,-0.183694169,,,0.000218451,31,0.67942078,-0.183872452,1.087236004,1854.178896,,,,-1
2016-03-16,2027.219971,2032.02002,2010.040039,2014.23999,4057020000,0.560035155,,,0.000218451,31,0.67942078,0.559694438,1.087473512,1864.155723,Statement,Neutral,Hawkish,0
2016-03-17,2040.589966,2046.23999,2022.160034,2026.900024,4530480000,0.659523649,,,0.000218451,31,0.67942078,0.659161204,1.087711071,1876.040449,,,,1
2016-03-18,2049.580078,2052.360107,2041.160034,2041.160034,6503140000,0.440564369,,,0.000218451,31,0.67942078,0.440249745,1.087948682,1883.894077,,,,2
2016-03-21,2051.600098,2053.909912,2043.140015,2047.880005,3376600000,0.098557727,,,0.000218451,31,0.67942078,0.098317798,1.088186345,1885.338947,,,,5
2016-03-22,2049.800049,2056.600098,2040.569946,2048.639893,3418460000,-0.087738777,,,0.000218451,31,0.67942078,-0.087938017,1.08842406,1883.273371,,,,6
2016-03-23,2036.709961,2048.550049,2034.859985,2048.550049,3639510000,-0.63860316,,,0.000218451,31,0.67942078,-0.63868209,1.088661827,1870.838042,,,,7
2016-03-24,2035.939941,2036.040039,2022.48999,2032.47998,3407720000,-0.037807029,,,0.000218451,31,0.67942078,-0.038017175,1.088899646,1869.722291,,,,8
2016-03-28,2037.050049,2042.670044,2031.959961,2037.890015,2809090000,0.054525549,,,0.000218451,31,0.67942078,0.054295237,1.089137517,1870.333192,,,,-9
2016-03-29,2055.01001,2055.909912,2028.310059,2035.75,3822330000,0.881665178,,,0.000218451,31,0.67942078,0.881254217,1.08937544,1886.411181,,,,-8
2016-03-30,2063.949951,2072.209961,2058.27002,2058.27002,3590310000,0.435031526,,,0.000218451,31,0.67942078,0.434718111,1.089613415,1894.203874,,,,-7
2016-03-31,2059.73999,2067.919922,2057.459961,2063.77002,3715280000,-0.203975922,6.599111444,,0.000218451,31,0.67942078,-0.204149776,1.089851441,1889.927298,,,,-6
2016-04-01,2072.780029,2075.070068,2043.97998,2056.620117,3749990000,0.633091513,,,0.000355916,30,1.073275525,0.632510477,1.090239336,1901.215595,,,,-5
2016-04-04,2066.129883,2074.02002,2062.570068,2073.189941,3485710000,-0.320832235,,,0.000355916,30,1.073275525,-0.321073875,1.09062737,1894.441622,,,,-2
2016-04-05,2045.170044,2062.5,2042.560059,2062.5,4154920000,-1.014449239,,,0.000355916,30,1.073275525,-1.014444098,1.091015541,1874.556289,,,,-1
2016-04-06,2066.659912,2067.330078,2043.089966,2045.560059,3750800000,1.050761927,,,0.000355916,30,1.073275525,1.050032289,1.09140385,1893.579459,Minute,Neutral,Hawkish,0
2016-04-07,2041.910034,2063.01001,2033.800049,2063.01001,3801250000,-1.197578653,,,0.000355916,30,1.073275525,-1.197508356,1.091792298,1870.236709,,,,1
2016-04-08,2047.599976,2060.629883,2041.689941,2045.540039,3359530000,0.278657792,,,0.000355916,30,1.073275525,0.278202859,1.092180884,1874.781005,,,,2
2016-04-11,2041.98999,2062.929932,2041.880005,2050.22998,3567840000,-0.273978581,,,0.000355916,30,1.073275525,-0.274236891,1.092569608,1868.979308,,,,5
2016-04-12,2061.719971,2065.050049,2039.73999,2043.719971,4239740000,0.966213378,,,0.000355916,30,1.073275525,0.965513821,1.092958471,1886.366249,,,,6
2016-04-13,2082.419922,2083.179932,2065.919922,2065.919922,4191830000,1.00401371,,,0.000355916,30,1.073275525,1.003300704,1.093347472,1904.627738,,,,7
2016-04-14,2082.780029,2087.840088,2078.129883,2082.889893,3765870000,0.017292738,,,0.000355916,30,1.073275525,0.016930797,1.093736611,1904.279338,,,,8
2016-04-15,2080.72998,2083.219971,2076.310059,2083.100098,3701450000,-0.098428485,,,0.000355916,30,1.073275525,-0.098749254,1.094125889,1901.72813,,,,9
2016-04-18,2094.340088,2094.659912,2073.649902,2078.830078,3316880000,0.654102529,,,0.000355916,30,1.073275525,0.653514017,1.094515305,1913.486342,,,,-9
2016-04-19,2100.800049,2104.050049,2091.679932,2096.050049,3896830000,0.308448517,,,0.000355916,30,1.073275525,0.307982985,1.09490486,1918.705565,,,,-8
2016-04-20,2102.399902,2111.050049,2096.320068,2101.52002,4184880000,0.076154488,,,0.000355916,30,1.073275525,0.075771604,1.095294554,1919.483571,,,,-7
2016-04-21,2091.47998,2103.780029,2088.52002,2102.090088,4175290000,-0.519402701,,,0.000355916,30,1.073275525,-0.519573692,1.095684387,1908.834338,,,,-6
2016-04-22,2091.580078,2094.320068,2081.199951,2091.48999,3790580000,0.004785972,,,0.000355916,30,1.073275525,0.004428481,1.096074358,1908.246519,,,,-5
2016-04-25,2087.790039,2089.370117,2077.52002,2089.370117,3319740000,-0.181204588,,,0.000355916,30,1.073275525,-0.181495906,1.096464468,1904.110986,,,,-2
2016-04-26,2091.699951,2096.870117,2085.800049,2089.840088,3557190000,0.187275159,,,0.000355916,30,1.073275525,0.186852739,1.096854717,1906.998183,,,,-1
2016-04-27,2095.149902,2099.889893,2082.310059,2092.330078,4100110000,0.16493528,,,0.000355916,30,1.073275525,0.164520809,1.097245104,1909.463888,Statement,Positive,Hawkish,0
2016-04-28,2075.810059,2099.300049,2071.620117,2090.929932,4309840000,-0.923076851,,,0.000355916,30,1.073275525,-0.92310422,1.097635631,1891.164973,,,,1
2016-04-29,2065.300049,2073.850098,2052.280029,2071.820068,4704720000,-0.506308837,,,0.000355916,30,1.073275525,-0.506484487,1.098026296,1880.920389,,,,2
2016-05-02,2081.429932,2083.419922,2066.110107,2067.169922,3841110000,0.780994646,,,0.000449008,31,1.40134056,0.780195324,1.098519319,1894.759514,,,,5
2016-05-03,2063.370117,2077.179932,2054.889893,2077.179932,4173390000,-0.86766382,,,0.000449008,31,1.40134056,-0.867723213,1.099012563,1877.47637,,,,6
2016-05-04,2051.120117,2060.300049,2045.550049,2060.300049,4058560000,-0.593688931,,,0.000449008,31,1.40134056,-0.593871286,1.099506029,1865.492379,,,,7
2016-05-05,2050.629883,2060.22998,2045.77002,2052.949951,4008530000,-0.023900813,,,0.000449008,31,1.40134056,-0.024338892,1.099999716,1864.209466,,,,8
2016-05-06,2057.139893,2057.719971,2039.449951,2047.77002,3796350000,0.317463908,,,0.000449008,31,1.40134056,0.316872622,1.100493624,1869.288333,,,,9
2016-05-09,2058.689941,2064.149902,2054.310059,2057.550049,3788620000,0.075349704,,,0.000449008,31,1.40134056,0.07486708,1.100987755,1869.857255,,,,-9
2016-05-10,2084.389893,2084.870117,2062.629883,2062.629883,3600200000,1.248364344,,,0.000449008,31,1.40134056,1.247355263,1.101482107,1892.350206,,,,-8
2016-05-11,2064.459961,2083.290039,2064.459961,2083.290039,3821980000,-0.956151808,,,0.000449008,31,1.40134056,-0.956171487,1.101976682,1873.415287,,,,-7
2016-05-12,2064.110107,2073.98999,2053.129883,2067.169922,3782390000,-0.016946491,,,0.000449008,31,1.40134056,-0.017387692,1.102471478,1872.25715,,,,-6
2016-05-13,2046.609985,2066.790039,2043.130005,2062.5,3579880000,-0.847828903,,,0.000449008,31,1.40134056,-0.847897198,1.102966497,1855.550456,,,,-5
2016-05-16,2066.659912,2071.879883,2046.530029,2046.530029,3501360000,0.979665246,,,0.000449008,31,1.40134056,0.97877676,1.103461737,1872.887697,,,,-2
2016-05-17,2047.209961,2065.689941,2040.819946,2065.040039,4108960000,-0.941129746,,,0.000449008,31,1.40134056,-0.941156167,1.103957201,1854.42874,,,,-1
2016-05-18,2047.630005,2060.610107,2034.48999,2044.380005,4101320000,0.020517873,,,0.000449008,31,1.40134056,0.020059858,1.104452886,1853.976779,Minute,Neutral,Hawkish,0
2016-05-19,2040.040039,2044.209961,2025.910034,2044.209961,3846770000,-0.370670766,,,0.000449008,31,1.40134056,-0.370953213,1.104948795,1846.275637,,,,1
2016-05-20,2052.320068,2058.350098,2041.880005,2041.880005,3507650000,0.601950406,,,0.000449008,31,1.40134056,0.60123144,1.105444925,1856.555692,,,,2
2016-05-23,2048.040039,2055.580078,2047.26001,2052.22998,3055480000,-0.208545897,,,0.000449008,31,1.40134056,-0.208901107,1.105941279,1851.852424,,,,5
2016-05-24,2076.060059,2079.669922,2052.649902,2052.649902,3627340000,1.368138269,,,0.000449008,31,1.40134056,1.367075433,1.106437856,1876.345832,,,,6
2016-05-25,2090.540039,2094.72998,2078.929932,2078.929932,3859160000,0.697474064,,,0.000449008,31,1.40134056,0.696712227,1.106934655,1888.584867,,,,7
2016-05-26,2090.100098,2094.300049,2087.080078,2091.439941,3230990000,-0.02104439,,,0.000449008,31,1.40134056,-0.021483752,1.107431678,1887.339995,,,,8
2016-05-27,2099.060059,2099.060059,2090.060059,2090.060059,3079150000,0.428685734,,,0.000449008,31,1.40134056,0.42804453,1.107928923,1894.580071,,,,9
2016-05-31,2096.949951,2103.47998,2088.659912,2100.129883,4514410000,-0.1005263,1.532460253,,0.000449008,31,1.40134056,-0.10092999,1.108426392,1891.826075,,,,13
2016-06-01,2099.330078,2100.969971,2085.100098,2093.939941,3525170000,0.113504233,,,0.000504573,30,1.524846559,0.112942672,1.108985675,1893.018211,,,,14
2016-06-02,2105.26001,2105.26001,2088.590088,2097.709961,3632720000,0.282467807,,,0.000504573,30,1.524846559,0.281821035,1.109545239,1897.407997,,,,-13
2016-06-03,2099.129883,2104.070068,2085.360107,2104.070068,3627780000,-0.291181466,,,0.000504573,30,1.524846559,-0.291538936,1.110105086,1890.928985,,,,-12
2016-06-06,2109.409912,2113.360107,2100.830078,2100.830078,3442020000,0.489728119,,,0.000504573,30,1.524846559,0.488976822,1.110665215,1899.231095,,,,-9
2016-06-07,2112.129883,2119.219971,2110.179932,2110.179932,3534730000,0.128944625,,,0.000504573,30,1.524846559,0.128375277,1.111225627,1900.720998,,,,-8
2016-06-08,2119.120117,2120.550049,2112.709961,2112.709961,3562060000,0.330956653,,,0.000504573,30,1.524846559,0.330285427,1.111786321,1906.04982,,,,-7
2016-06-09,2115.47998,2117.639893,2107.72998,2115.649902,3290320000,-0.171775856,,,0.000504573,30,1.524846559,-0.172193545,1.112347299,1901.816081,,,,-6
2016-06-10,2096.070068,2109.570068,2089.959961,2109.570068,3515010000,-0.917518118,,,0.000504573,30,1.524846559,-0.917559715,1.112908559,1883.416253,,,,-5
2016-06-13,2079.060059,2098.120117,2078.459961,2091.75,3392030000,-0.811519139,,,0.000504573,30,1.524846559,-0.811614193,1.113470103,1867.189835,,,,-2
2016-06-14,2075.320068,2081.300049,2064.100098,2076.649902,3759770000,-0.179888514,,,0.000504573,30,1.524846559,-0.180302111,1.11403193,1862.891011,,,,-1
2016-06-15,2071.5,2085.649902,2069.800049,2077.600098,3544720000,-0.184071287,,,0.000504573,30,1.524846559,-0.184482775,1.114594041,1858.524202,Statement,Positive,Hawkish,0
2016-06-16,2077.98999,2079.620117,2050.370117,2066.360107,3628280000,0.31329907,,,0.000504573,30,1.524846559,0.312636749,1.115156435,1863.406716,,,,1
2016-06-17,2071.219971,2078.199951,2062.840088,2078.199951,4952630000,-0.325796542,,,0.000504573,30,1.524846559,-0.326136555,1.115719113,1856.399112,,,,2
2016-06-20,2083.25,2100.659912,2075.580078,2075.580078,3467440000,0.580818526,,,0.000504573,30,1.524846559,0.580021289,1.116282075,1866.239768,,,,5
2016-06-21,2088.899902,2093.659912,2083.02002,2085.189941,3232880000,0.271206161,,,0.000504573,30,1.524846559,0.270565068,1.116845321,1870.357393,,,,6
2016-06-22,2085.449951,2099.709961,2084.360107,2089.75,3168160000,-0.165156366,,,0.000504573,30,1.524846559,-0.165577393,1.117408851,1866.32668,,,,7
2016-06-23,2113.320068,2113.320068,2092.800049,2092.800049,3297940000,1.336407866,,,0.000504573,30,1.524846559,1.335229572,1.117972665,1890.314615,,,,8
2016-06-24,2037.410034,2103.810059,2032.569946,2103.810059,7597450000,-3.591979999,,,0.000504573,30,1.524846559,-3.590672816,1.118536764,1821.495814,,,,9
2016-06-27,2000.540039,2031.449951,1991.680054,2031.449951,5431220000,-1.809650218,,,0.000504573,30,1.524846559,-1.809241896,1.119101148,1787.63112,,,,-9
2016-06-28,2036.089966,2036.089966,2006.670044,2006.670044,4385810000,1.777016509,,,0.000504573,30,1.524846559,1.775616007,1.119665816,1818.480064,,,,-8
2016-06-29,2070.77002,2073.129883,2042.689941,2042.689941,4241740000,1.703267257,,,0.000504573,30,1.524846559,1.701903949,1.12023077,1848.520926,,,,-7
2016-06-30,2098.860107,2098.939941,2070.0,2073.169922,4622820000,1.356504471,0.091092124,,0.000504573,30,1.524846559,1.355316041,1.120796008,1872.651305,,,,-6
2016-07-01,2102.949951,2108.709961,2097.899902,2099.340088,3458890000,0.194860236,,,0.000237294,31,0.738234785,0.19457677,1.121061966,1875.855229,,,,-5
2016-07-05,2088.550049,2095.050049,2080.860107,2095.050049,3658380000,-0.684747744,,,0.000237294,31,0.738234785,-0.684822533,1.121327987,1862.568377,,,,-1
2016-07-06,2099.72998,2100.719971,2074.02002,2084.429932,3909380000,0.535296324,,,0.000237294,31,0.738234785,0.534932095,1.121594071,1872.094401,Minute,Neutral,Hawkish,0
2016-07-07,2097.899902,2109.080078,2089.389893,2100.419922,3604550000,-0.087157784,,,0.000237294,31,0.738234785,-0.087374345,1.121860218,1870.018982,,,,1
2016-07-08,2129.899902,2131.709961,2106.969971,2106.969971,3607500000,1.52533493,,,0.000237294,31,0.738234785,1.524735826,1.122126428,1898.092629,,,,2
