Date,SP500%ChgD,SrcWgtAvgTone,SrcWgtGoldScore,AvgTone_30D_Corr,AvgTone_60D_Corr,AvgTone_90D_Corr,Goldstein_30D_Corr,Goldstein_60D_Corr,Goldstein_90D_Corr,-1AvgTone_30D_Corr,-1AvgTone_60D_Corr,-1AvgTone_90D_Corr,-1Goldstein_30D_Corr,-1Goldstein_60D_Corr,-1Goldstein_90D_Corr,+1AvgTone_30D_Corr,+1AvgTone_60D_Corr,+1AvgTone_90D_Corr,+1Goldstein_30D_Corr,+1Goldstein_60D_Corr,+1Goldstein_90D_Corr,-3AvgTone_30D_Corr,-3AvgTone_60D_Corr,-3AvgTone_90D_Corr,-3Goldstein_30D_Corr,-3Goldstein_60D_Corr,-3Goldstein_90D_Corr,+3AvgTone_30D_Corr,+3AvgTone_60D_Corr,+3AvgTone_90D_Corr,+3Goldstein_30D_Corr,+3Goldstein_60D_Corr,+3Goldstein_90D_Corr,-7AvgTone_30D_Corr,-7AvgTone_60D_Corr,-7AvgTone_90D_Corr,-7Goldstein_30D_Corr,-7Goldstein_60D_Corr,-7Goldstein_90D_Corr,+71AvgTone_30D_Corr,+71AvgTone_60D_Corr,+71AvgTone_90D_Corr,+71Goldstein_30D_Corr,+71Goldstein_60D_Corr,+71Goldstein_90D_Corr
19/3/2024,0.564914965,-0.86,1.01,0.23,0.03,0.09,0.02,-0.01,0.02,-0.000173841,0.002562259,-0.03044412,-0.262979246,-0.091974536,-0.026339585,-0.204127827,-0.173185462,0.063557422,-0.204127827,-0.208619445,0.002106339,-0.093853834,-0.014708346,-0.087499591,0.105990818,-0.023260705,-0.100677755,0.077044772,0.029132279,0.085700925,0.077044772,0.053705516,0.120437354,-0.150922559,-0.005421816,0.102838937,-0.150922559,-0.092246707,-0.096526318,-0.150922559,-0.005421816,0.102838937,-0.108432822,-0.092246707,-0.096526318
20/3/2024,0.890417391,-0.81,0.97,0.27,0.05,0.12,0.06,0.01,0.07,0.040517576,0.025230405,0.017769893,-0.223289178,-0.066079637,0.051351608,-0.184165821,-0.135058733,0.07073187,-0.184165821,-0.171776144,0.001201822,-0.013547365,0.001550402,-0.024461743,0.153849368,-0.004790038,-0.057492087,0.057852341,-0.01860597,0.065141736,0.057852341,0.009867569,0.106835926,-0.133019542,0.026584957,0.106685497,-0.133019542,-0.083144024,-0.07349516,-0.133019542,0.026584957,0.106685497,-0.153695974,-0.083144024,-0.07349516
21/3/2024,0.32365354,-0.82,0.88,0.17,0.06,0.12,0.02,0.01,0.07,0.055991997,0.032651494,0.015774924,-0.208084169,-0.059303783,0.036470592,-0.323069739,-0.109390385,0.098902185,-0.323069739,-0.161789789,0.017937815,-0.026708306,0.011242479,-0.028946342,0.267561484,0.010392044,-0.042748823,0.271573416,-0.005710045,0.0748387,0.271573416,0.033382634,0.11127675,-0.172034737,0.037066485,0.109329835,-0.172034737,-0.074556386,-0.065902699,-0.172034737,0.037066485,0.109329835,-0.179949555,-0.074556386,-0.065902699
22/3/2024,-0.140218785,-1.50,0.63,0.20,0.07,0.13,0.05,0.02,0.07,0.02442149,0.0221892,0.007970187,-0.215561246,-0.065819591,0.032306943,-0.467333471,-0.117851819,0.111582114,-0.467333471,-0.164166351,0.017169246,-0.040494618,-0.000895529,-0.036088862,0.244426805,-0.007464853,-0.050569861,0.269181457,-0.057253825,0.074731093,0.269181457,0.0847779,0.107852565,-0.140932617,0.035976641,0.111009585,-0.140932617,-0.10931247,-0.072094735,-0.140932617,0.035976641,0.111009585,-0.186560878,-0.10931247,-0.072094735
25/3/2024,-0.305496445,-1.84,0.55,0.43,0.11,0.15,0.24,0.03,0.10,0.46804773,0.031495885,0.02038263,-0.039855777,-0.029948679,0.036252578,-0.297793616,-0.087311159,0.121153006,-0.297793616,-0.144323022,0.02338644,-0.106129648,-0.008035718,-0.04969321,0.227311444,-0.00957614,-0.065783417,0.040473321,-0.106554193,0.020881326,0.040473321,0.048246063,-0.003087485,-0.170445975,0.004724569,0.094072672,-0.170445975,-0.113554849,-0.089552042,-0.170445975,0.004724569,0.094072672,-0.165136756,-0.113554849,-0.089552042
26/3/2024,-0.279979523,-1.86,0.70,0.44,0.13,0.16,0.26,0.04,0.11,0.452171391,0.059448169,0.035978751,0.013567489,-0.007347396,0.045133903,-0.14773887,-0.029765962,0.13655339,-0.14773887,-0.122657265,0.032004051,-0.172894854,-0.021298158,-0.059738714,0.224302073,-0.020315971,-0.071014446,-0.004804943,-0.10808432,0.017546791,-0.004804943,0.049546461,0.017773114,-0.179396342,-0.004261546,0.087105457,-0.179396342,-0.119197664,-0.097452585,-0.179396342,-0.004261546,0.087105457,-0.171824629,-0.119197664,-0.097452585
27/3/2024,0.863062653,-1.18,0.88,0.42,0.17,0.16,0.31,0.08,0.12,0.218096638,0.038973335,0.008005448,-0.046801736,-0.001065148,0.03967523,-0.132762642,-0.044519188,0.134509391,-0.132762642,-0.142286287,0.026293898,-0.390349458,-0.070910129,-0.073322872,0.088273912,-0.00964801,-0.076445101,0.006194127,-0.118892546,0.016338778,0.006194127,0.041927644,0.013685177,-0.154077943,0.046974566,0.102529928,-0.154077943,-0.044778518,-0.079982692,-0.154077943,0.046974566,0.102529928,-0.061332452,-0.044778518,-0.079982692
28/3/2024,0.111648551,-1.38,0.90,0.41,0.17,0.16,0.31,0.07,0.10,0.218767904,0.026022625,0.009796462,-0.049037159,-0.013139774,0.043286529,-0.178461927,-0.051034349,0.127037005,-0.178461927,-0.105082347,0.033513305,-0.295465245,-0.065804216,-0.078186056,0.09010102,-0.00564357,-0.110172108,0.031548396,-0.097288122,0.020420179,0.031548396,0.055893074,0.014428431,-0.155386312,0.040478568,0.110224924,-0.155386312,-0.062943653,-0.065632379,-0.155386312,0.040478568,0.110224924,-0.063250805,-0.062943653,-0.065632379
1/4/2024,-0.201358454,-1.39,0.68,0.47,0.10,0.16,0.34,0.00,0.10,0.242147635,-0.001916437,0.012510161,-0.032383635,-0.121795866,0.018783462,-0.177662339,-0.061844628,0.120877785,-0.177662339,-0.114656475,0.031312077,-0.191945,-0.146118553,-0.065623867,0.110224233,-0.065414485,-0.128666548,0.065694537,-0.097489223,0.024146809,0.065694537,0.059472384,0.017133514,-0.170917507,-0.019668262,0.105530164,-0.170917507,-0.134958295,-0.057828865,-0.170917507,-0.019668262,0.105530164,-0.068397343,-0.134958295,-0.057828865
2/4/2024,-0.723905907,-1.17,0.49,0.44,0.10,0.10,0.41,0.11,0.08,0.260784196,0.08600503,0.004156252,0.021332936,-0.044043862,0.01885714,-0.150493012,-0.061363249,0.080180039,-0.150493012,-0.178361795,0.005043327,-0.167423519,-0.068560783,-0.064914273,0.073812257,-0.01677261,-0.131445796,0.095065881,-0.102197177,0.020787092,0.095065881,0.039565581,-0.005423112,-0.153509639,-0.052228348,0.08725943,-0.153509639,-0.116385711,-0.065374133,-0.153509639,-0.052228348,0.08725943,-0.040574582,-0.116385711,-0.065374133
3/4/2024,0.109112236,-1.15,0.59,0.41,0.16,0.07,0.39,0.19,0.05,0.218586326,0.086691367,-0.029315456,0.014207121,0.002609555,-0.004782107,-0.16863162,-0.001079206,0.002927798,-0.16863162,-0.058955457,-0.051443886,-0.175645174,-0.046932215,-0.064952951,0.024913507,0.037008748,-0.148060068,0.096191512,-0.115725297,-0.013983987,0.096191512,0.027743168,-0.037489523,-0.036946055,-0.084524533,0.080238545,-0.036946055,-0.060077118,-0.065273685,-0.036946055,-0.084524533,0.080238545,0.013125958,-0.060077118,-0.065273685
4/4/2024,-1.233433635,-1.11,0.70,0.37,0.16,0.06,0.42,0.21,0.05,0.220083829,0.068231439,-0.035084222,0.119897431,0.036826665,0.019558696,-0.170548768,-0.01127596,-0.021688439,-0.170548768,-0.03300097,-0.044634196,-0.068193417,-0.027660732,-0.050595749,0.110156378,0.057897166,-0.134127783,0.092621256,-0.106124781,-0.051000517,0.092621256,-0.009440175,-0.026220436,0.232777327,0.025860687,0.128033445,0.232777327,0.013451196,-0.043289055,0.232777327,0.025860687,0.128033445,0.162815385,0.013451196,-0.043289055
5/4/2024,1.109919417,-0.78,0.99,0.49,0.19,0.06,0.57,0.24,0.02,0.221090624,0.065602556,0.027528142,0.159830592,0.013430254,-0.001731126,-0.239627742,-0.07884774,-0.060844707,-0.239627742,-0.088528731,-0.077863595,-0.006664156,-0.033266305,0.029582681,-0.023137188,-0.004440373,-0.100675493,0.004652682,-0.100300302,-0.054474729,0.004652682,0.009342339,0.000269957,-0.018488344,-0.045034341,0.095110302,-0.018488344,-0.004111944,-0.016857455,-0.018488344,-0.045034341,0.095110302,0.078567951,-0.004111944,-0.016857455
8/4/2024,-0.0374631,-1.06,1.00,0.47,0.21,0.06,0.58,0.25,0.01,0.192180132,0.08747504,0.028839967,0.121765309,0.038416318,0.008461962,-0.155442473,-0.07082814,-0.058467474,-0.155442473,-0.055144549,-0.044068737,-0.032164021,0.00345031,0.007197141,-0.022885396,0.054705235,-0.126453637,-0.048277606,-0.08614591,-0.052876369,-0.048277606,0.030104362,-0.005786224,-0.021737867,0.005099209,0.095796601,-0.021737867,0.033524854,-0.016510216,-0.021737867,0.005099209,0.095796601,0.051740711,0.033524854,-0.016510216
9/4/2024,0.144549319,-1.07,1.01,0.46,0.21,0.08,0.60,0.25,0.02,0.138250064,0.087110359,0.026972475,0.175893489,0.038496184,0.011992381,-0.175916786,-0.058906858,-0.077003147,-0.175916786,-0.046303174,-0.054136508,-0.028968676,0.003931682,0.026940189,-0.09887042,0.05240938,-0.132539589,-0.055686222,-0.093685752,-0.062811876,-0.055686222,-0.020276839,-0.039498979,-0.033556573,0.002829427,0.096280444,-0.033556573,0.032498838,-0.005395964,-0.033556573,0.002829427,0.096280444,-0.012460331,0.032498838,-0.005395964
10/4/2024,-0.945698065,-1.13,0.78,0.40,0.20,0.07,0.56,0.24,0.01,0.148758966,0.09253945,0.009017143,0.105720159,0.016683373,-0.018436176,-0.110609577,-0.058554212,-0.064754028,-0.110609577,-0.045765575,-0.053020241,-0.074490213,-0.016421714,0.000358373,-0.109864999,0.042433481,-0.14884674,-0.141240536,-0.097487122,-0.020692536,-0.141240536,-0.038931974,-0.034770265,0.086503387,0.059312997,0.100717745,0.086503387,0.085780996,0.000367396,0.086503387,0.059312997,0.100717745,0.070287877,0.085780996,0.000367396
11/4/2024,0.744479771,-0.85,1.12,0.45,0.22,0.08,0.59,0.27,0.03,0.136617188,0.091281836,0.009146709,0.071916166,0.013138062,-0.01766953,-0.1203101,-0.085617698,-0.107613351,-0.1203101,-0.087645196,-0.118134284,-0.051917444,-0.016369156,0.006063646,-0.067222367,0.056879726,-0.132768336,-0.181995689,-0.102303781,-0.047750753,-0.181995689,-0.035055997,-0.074670357,0.088582312,0.054950246,0.104305167,0.088582312,0.032748819,-0.016900669,0.088582312,0.054950246,0.104305167,-0.022010128,0.032748819,-0.016900669
12/4/2024,-1.45506883,-1.28,0.75,0.40,0.34,0.11,0.54,0.34,0.02,-0.033887669,0.048299039,-0.06086093,-0.060229407,-0.084358854,-0.122830496,-0.129587958,-0.091779221,-0.112520461,-0.129587958,-0.09556845,-0.123205395,-0.110793271,-0.045622889,-0.029621885,-0.16067053,-0.014876996,-0.173666553,-0.283658574,-0.103568418,-0.060077022,-0.283658574,-0.034705304,-0.063214754,0.027835583,-0.010945802,0.064856799,0.027835583,0.003159178,-0.027068155,0.027835583,-0.010945802,0.064856799,0.064676337,0.003159178,-0.027068155
15/4/2024,-1.202135495,-1.58,0.55,0.45,0.39,0.15,0.60,0.35,0.07,0.010597022,0.024589121,-0.03033472,-0.006809054,-0.084421435,-0.135464824,0.053399408,-0.008865034,-0.055822507,0.053399408,0.081024312,-0.069357128,-0.117131117,-0.051577513,-0.053642478,-0.182065955,-0.028015673,-0.173988795,-0.192869971,-0.041477571,-0.022167845,-0.192869971,-0.005766046,-0.029305135,0.020920924,-0.019750232,0.029144662,0.020920924,0.057222725,-0.011802021,0.020920924,-0.019750232,0.029144662,0.107186689,0.057222725,-0.011802021
16/4/2024,-0.205650701,-1.11,0.67,0.48,0.38,0.18,0.63,0.35,0.13,0.014083599,0.037065368,-0.022902604,0.013944435,-0.106845957,-0.140097426,0.047574678,-0.023875923,-0.08156554,0.047574678,0.109281918,-0.099306846,-0.111643573,-0.05776172,-0.01246341,-0.188054842,-0.030316892,-0.13491601,-0.171589374,-0.038092475,-0.022248196,-0.171589374,-0.024656349,-0.043233581,0.019826105,-0.00808558,0.004507581,0.019826105,0.073515141,-0.054879566,0.019826105,-0.00808558,0.004507581,0.114430118,0.073515141,-0.054879566
17/4/2024,-0.578060272,-0.92,0.81,0.48,0.38,0.18,0.66,0.36,0.19,0.047582783,0.04502651,0.01166525,0.076845257,-0.083999897,-0.066913633,0.050409452,-0.03728462,-0.077239348,0.050409452,0.100382683,-0.068161987,-0.058051378,-0.018883678,-0.0367108,-0.12855124,-0.004476739,-0.103181934,-0.296966994,-0.049869698,-0.055176555,-0.296966994,0.010517141,-0.069500562,0.048291779,-0.018564559,-0.006044599,0.048291779,0.046838852,-0.061002729,0.048291779,-0.018564559,-0.006044599,0.062251745,0.046838852,-0.061002729
18/4/2024,-0.220816012,-1.27,0.41,0.46,0.36,0.19,0.60,0.35,0.20,0.00793263,0.049288105,0.008886927,0.041660992,-0.071903533,-0.062225854,0.096157312,-0.064119444,-0.055442828,0.096157312,0.130211628,-0.017032568,-0.022700525,-0.007071114,-0.027810016,-0.146838342,0.046421782,-0.097766208,-0.254428382,0.0387918,-0.05136725,-0.254428382,0.114557845,-0.020706199,0.021622544,-0.030275759,-0.00071422,0.021622544,0.028895528,-0.064458562,0.021622544,-0.030275759,-0.00071422,0.051189212,0.028895528,-0.064458562
19/4/2024,-0.875854813,-1.31,0.55,0.43,0.38,0.20,0.60,0.38,0.22,-0.022344875,0.076628364,0.021090766,0.077221036,-0.001034356,-0.014752489,0.04924409,-0.08795542,-0.052565641,0.04924409,0.127662865,-0.006813271,-0.081820879,-0.009163647,-0.023113882,-0.16110433,0.070452875,-0.075101838,-0.244019184,0.070807844,-0.051294762,-0.244019184,0.134242977,-0.000785216,0.073765069,-0.027736891,0.003957683,0.073765069,0.036996126,-0.064191654,0.073765069,-0.027736891,0.003957683,0.21728384,0.036996126,-0.064191654
22/4/2024,0.873124807,-0.98,0.80,0.40,0.47,0.20,0.55,0.45,0.23,-0.129742986,0.166604482,0.010815133,-0.088517763,-0.000908716,-0.036038977,-0.052830122,-0.096703021,-0.069807736,-0.052830122,0.13060535,0.001535192,-0.075485935,-0.023345622,-0.008402499,-0.217725854,0.02851385,-0.073749928,-0.227066705,0.05552413,-0.088992487,-0.227066705,0.129267744,0.040386141,0.06398198,-0.0046612,0.025242164,0.06398198,0.120381139,-0.037600978,0.06398198,-0.0046612,0.025242164,0.329536315,0.120381139,-0.037600978
23/4/2024,1.196457627,-1.18,0.79,0.36,0.44,0.20,0.51,0.43,0.22,-0.099275026,0.178559753,0.013535388,-0.098288618,-0.004691639,-0.019590889,-0.148365099,-0.095537839,-0.07086597,-0.148365099,0.1285723,0.000105282,-0.12670386,-0.043998741,-0.01233438,-0.392337518,-0.066048256,-0.11142816,-0.314968776,0.052886815,-0.087185112,-0.314968776,0.133988418,0.039562435,-0.013001373,-0.034839285,0.002553864,-0.013001373,0.08965574,-0.0291976,-0.013001373,-0.034839285,0.002553864,0.229501497,0.08965574,-0.0291976
24/4/2024,0.021301006,-1.03,0.97,0.37,0.45,0.20,0.52,0.45,0.21,-0.102681438,0.175331751,0.012791347,-0.097236688,-0.0033299,-0.018625989,-0.049012206,-0.082848506,-0.042827139,-0.049012206,0.155051638,0.031189428,-0.13394039,-0.063428857,-0.011309747,-0.406691714,-0.073697107,-0.111304662,-0.30371444,0.043349202,-0.086589742,-0.30371444,0.106032035,0.026805619,-0.026092898,-0.035878461,0.004095579,-0.026092898,0.113285254,-0.026059426,-0.026092898,-0.035878461,0.004095579,0.203092355,0.113285254,-0.026059426
25/4/2024,-0.457643035,-1.10,1.07,0.40,0.44,0.25,0.46,0.42,0.22,-0.127636385,0.168384525,0.036942164,-0.123542724,-0.022451654,-0.013480603,-0.052267427,-0.08027522,-0.051181729,-0.052267427,0.17033725,0.026057223,-0.139064461,-0.067002475,-0.034336067,-0.410766016,-0.069171962,-0.089769547,-0.129319786,0.029452836,-0.085535107,-0.129319786,0.072257641,0.052735845,-0.019470876,-0.038976077,0.024591504,-0.019470876,0.124466056,0.023212318,-0.019470876,-0.038976077,0.024591504,0.230060245,0.124466056,0.023212318
26/4/2024,1.020914263,-1.31,1.15,0.40,0.42,0.23,0.52,0.45,0.25,-0.141830949,0.164715527,0.034728706,-0.021536308,0.029554514,0.011583986,-0.089426354,-0.078209447,-0.033594986,-0.089426354,0.135732804,0.028439678,-0.115059188,-0.077923127,-0.036903506,-0.373829211,-0.072927062,-0.08915891,-0.104419268,-0.005033318,-0.092922374,-0.104419268,0.136521672,0.108597373,0.041951318,-0.012780719,0.038734121,0.041951318,0.121035724,0.020399657,0.041951318,-0.012780719,0.038734121,0.231247458,0.121035724,0.020399657
29/4/2024,0.317844867,-0.88,0.94,0.43,0.42,0.18,0.52,0.46,0.22,0.013413248,0.136328431,0.006347403,0.050081366,0.038815964,-0.032058331,0.010479193,-0.039782816,-0.019069651,0.010479193,0.151595224,0.03754475,-0.042119112,-0.083636075,-0.106862186,-0.309727895,-0.086029962,-0.124752052,-0.085202735,0.012120792,-0.100035343,-0.085202735,0.138391252,0.105816488,-0.019140036,0.018833283,0.013899104,-0.019140036,0.099523113,-0.020350489,-0.019140036,0.018833283,0.013899104,0.105612745,0.099523113,-0.020350489
30/4/2024,-1.573051359,-1.26,0.72,0.49,0.40,0.19,0.51,0.45,0.27,-0.097298226,0.054291155,0.018187208,-0.009999597,0.006252027,-0.022171084,0.071260906,-0.063996481,-0.020871144,0.071260906,0.139736908,-0.009260305,-0.035262648,-0.084933627,-0.053069478,-0.388228473,-0.178123533,-0.133963834,-0.087807325,0.01405234,-0.095101668,-0.087807325,0.14362838,0.132101006,-0.005162065,0.092714755,0.028046383,-0.005162065,0.178800396,0.041194621,-0.005162065,0.092714755,0.028046383,0.168307864,0.178800396,0.041194621
1/5/2024,-0.343543882,-1.59,0.61,0.47,0.40,0.25,0.52,0.46,0.34,-0.095142651,0.062223825,0.021686182,-0.006379388,0.012268027,0.010000152,0.255997467,0.026758367,0.082840507,0.255997467,0.161289612,0.084039468,-0.040390135,-0.07590236,-0.032382598,-0.376613895,-0.187159219,-0.116657825,-0.236211245,-0.044259228,-0.13304238,-0.236211245,0.109592163,0.103722509,-0.011363228,0.087623996,-0.001136424,-0.011363228,0.178914268,0.079166322,-0.011363228,0.087623996,-0.001136424,0.171455566,0.178914268,0.079166322
2/5/2024,0.912843708,-1.58,0.45,0.30,0.37,0.21,0.36,0.43,0.28,-0.252478868,0.006910585,-0.024170793,-0.075005041,0.011016902,-0.027949267,0.249022462,0.042567847,0.087609454,0.249022462,0.176035231,0.114769124,0.039438531,-0.009259836,-0.028386135,-0.315249267,-0.166450555,-0.114373515,-0.263965398,-0.071593646,-0.130878085,-0.263965398,0.072187196,0.068895887,0.041666694,0.069220871,-0.005616108,0.041666694,0.17756441,0.07989419,0.041666694,0.069220871,-0.005616108,0.204554074,0.17756441,0.07989419
3/5/2024,1.255673972,-1.24,0.68,0.26,0.33,0.20,0.32,0.41,0.26,-0.350939459,-0.066214343,-0.066889956,-0.167587141,-0.074465017,-0.075275552,0.222813375,0.073603663,0.071355575,0.222813375,0.141183751,0.091529004,0.005896821,-0.047037655,-0.041420539,-0.33239623,-0.189108965,-0.123539375,-0.218285833,-0.087151606,-0.08718999,-0.218285833,0.112834594,0.121126695,0.100404077,0.06969455,0.011979877,0.100404077,0.185933087,0.104469706,0.100404077,0.06969455,0.011979877,0.276768691,0.185933087,0.104469706
6/5/2024,1.032612391,-1.36,0.55,0.23,0.29,0.19,0.22,0.36,0.23,-0.369897126,-0.116443112,-0.05807508,-0.26351107,-0.075252754,-0.074745788,0.148169438,0.032526763,0.049869237,0.148169438,0.085569997,0.053284038,-0.194284222,-0.096512257,-0.050357087,-0.416382968,-0.252486101,-0.117854296,-0.208027799,-0.078818458,-0.071805493,-0.208027799,0.122482593,0.143080279,-0.03646552,0.061606966,0.052747893,-0.03646552,0.191257397,0.156538466,-0.03646552,0.061606966,0.052747893,0.285628289,0.191257397,0.156538466
7/5/2024,0.134342982,-1.45,0.65,0.13,0.26,0.19,0.17,0.33,0.23,-0.399563116,-0.103946524,-0.059131615,-0.249572586,-0.074604317,-0.075836284,0.210769849,0.035425869,0.032200384,0.210769849,0.146344756,0.039553058,-0.190333633,-0.085267932,-0.051726029,-0.352135593,-0.233055769,-0.117550679,-0.224351117,-0.145924647,-0.095870879,-0.224351117,0.027897972,0.120881574,0.171791085,0.091084364,0.051711962,0.171791085,0.201592896,0.157699662,0.171791085,0.091084364,0.051711962,0.315366307,0.201592896,0.157699662
8/5/2024,-0.000583562,-1.20,0.90,0.13,0.28,0.18,0.18,0.33,0.22,-0.416596165,-0.108274257,-0.052648223,-0.251615445,-0.090190952,-0.070764244,0.179207628,0.065581236,0.031996465,0.179207628,0.148908751,0.040678738,-0.189925304,-0.080653146,-0.039982043,-0.359297052,-0.235006993,-0.106335329,-0.218873724,-0.170261294,-0.102399578,-0.218873724,0.047483925,0.125822771,0.164384877,0.096953732,0.07060274,0.164384877,0.200859902,0.171891975,0.164384877,0.096953732,0.07060274,0.314403907,0.200859902,0.171891975
9/5/2024,0.50909477,-1.28,0.69,0.12,0.23,0.18,0.16,0.28,0.21,-0.422396984,-0.162693781,-0.052970423,-0.245352029,-0.083480648,-0.063533465,0.181586437,0.074850532,0.030754556,0.181586437,0.160117627,0.044045439,-0.210402985,-0.11978839,-0.04898658,-0.375013857,-0.261508036,-0.119627783,-0.197026638,-0.235537842,-0.115510124,-0.197026638,-0.01803803,0.114401654,0.16014092,0.053994012,0.065411577,0.16014092,0.182489091,0.163397765,0.16014092,0.053994012,0.065411577,0.297757164,0.182489091,0.163397765
10/5/2024,0.164939884,-1.02,0.68,0.15,0.23,0.25,0.17,0.28,0.25,-0.404299593,-0.157866781,-0.049809281,-0.197545498,-0.077322257,-0.073724258,0.199789321,0.10281878,0.042616029,0.199789321,0.123704735,0.040808369,-0.133749063,-0.132625547,-0.065696391,-0.343496772,-0.299526731,-0.135154372,-0.220333593,-0.244750873,-0.118002463,-0.220333593,-0.000907119,0.113996817,0.068527054,0.044089354,0.012368607,0.068527054,0.184194188,0.106695708,0.068527054,0.044089354,0.012368607,0.266660703,0.184194188,0.106695708
13/5/2024,-0.024130406,-0.67,0.93,0.07,0.23,0.24,0.11,0.30,0.22,-0.424785272,-0.163831047,-0.091821865,-0.204630431,-0.067506661,-0.093245457,0.292848846,0.118079057,0.048080272,0.292848846,0.136888733,0.10554418,-0.165874088,-0.121435205,-0.077316337,-0.400208081,-0.300275805,-0.160821989,-0.200578723,-0.235069501,-0.118456101,-0.200578723,0.003750971,0.095420908,0.074291453,0.053526355,0.009039651,0.074291453,0.193924143,0.122674905,0.074291453,0.053526355,0.009039651,0.329564765,0.193924143,0.122674905
14/5/2024,0.483781314,-0.89,0.99,0.07,0.27,0.24,0.14,0.33,0.22,-0.220877438,-0.104513275,-0.074808806,-0.029621974,-0.030343347,-0.111848945,0.2946444,0.124423944,0.034541682,0.2946444,0.143495788,0.096767786,-0.125677858,-0.095725292,-0.084126886,-0.343069428,-0.282702088,-0.164154682,-0.153522892,-0.251574911,-0.107120886,-0.153522892,-0.009945082,0.104818597,0.075618757,0.07861322,0.01756598,0.075618757,0.174400296,0.127608085,0.075618757,0.07861322,0.01756598,0.257840246,0.174400296,0.127608085
15/5/2024,1.171592788,-1.06,0.76,-0.04,0.26,0.25,0.06,0.31,0.22,-0.165604976,-0.078736781,-0.044592852,0.049685171,-0.007008778,-0.082753609,0.189146596,0.157930602,0.030821776,0.189146596,0.174275712,0.087015227,-0.030619225,-0.062065046,-0.049680183,-0.36454713,-0.31495216,-0.166722664,-0.25979349,-0.244966099,-0.092519157,-0.25979349,-0.001766255,0.129291681,0.048338332,0.039269098,-0.007543802,0.048338332,0.123012063,0.084475757,0.048338332,0.039269098,-0.007543802,0.153992485,0.123012063,0.084475757
16/5/2024,-0.208166779,-0.96,1.00,-0.05,0.24,0.23,0.01,0.28,0.21,-0.23709486,-0.101353647,-0.038180102,0.02166877,-0.026318863,-0.07110993,0.267797558,0.1641517,0.018636795,0.267797558,0.190482128,0.104073191,-0.049623397,-0.098257293,-0.059559045,-0.361985375,-0.345102415,-0.146609668,-0.271694549,-0.236664757,-0.054593589,-0.271694549,0.008739599,0.134633848,0.13371388,0.066402789,-0.006201426,0.13371388,0.177993216,0.085393315,0.13371388,0.066402789,-0.006201426,0.198673163,0.177993216,0.085393315
17/5/2024,0.116477351,-1.17,1.18,0.00,0.21,0.23,0.01,0.25,0.21,-0.234753677,-0.135327806,-0.038401425,-0.012472858,-0.057743095,-0.07023016,0.304376724,0.144802474,-0.000971265,0.304376724,0.15000203,0.080653084,-0.076117119,-0.120010222,-0.05940678,-0.367656764,-0.370201832,-0.145654601,-0.20108395,-0.209728425,-0.041586353,-0.20108395,0.059478452,0.154612439,0.176224509,0.031083567,-0.006542034,0.176224509,0.181587849,0.085727861,0.176224509,0.031083567,-0.006542034,0.259900262,0.181587849,0.085727861
20/5/2024,0.091638994,-1.74,0.38,0.01,0.19,0.25,-0.03,0.23,0.23,-0.209172032,-0.152383714,0.023466568,-0.027711723,-0.060821358,-0.046417649,0.275016718,0.099692688,-0.001322607,0.275016718,0.127348082,0.077340309,-0.142419513,-0.131097078,-0.089973735,-0.415314234,-0.389885562,-0.1883744,-0.354453059,-0.297485333,-0.096871901,-0.354453059,-0.022431839,0.090612628,0.204189324,0.016846336,-0.015563301,0.204189324,0.17081994,0.101984646,0.204189324,0.016846336,-0.015563301,0.312269899,0.17081994,0.101984646
21/5/2024,0.250187424,-1.61,0.78,-0.02,0.17,0.24,-0.13,0.23,0.23,-0.221296443,-0.154290338,0.012914598,-0.168797442,-0.068745358,-0.054003366,0.267127412,0.106056899,0.00487391,0.267127412,0.135282204,0.076014889,-0.133900211,-0.119301733,-0.092736209,-0.47539059,-0.375045006,-0.183310203,-0.30625645,-0.265288764,-0.085697986,-0.30625645,-0.01128045,0.094466276,0.247426433,0.018657017,-0.012252461,0.247426433,0.173141899,0.100435174,0.247426433,0.018657017,-0.012252461,0.345498629,0.173141899,0.100435174
22/5/2024,-0.270612304,-1.10,0.97,-0.07,0.15,0.25,-0.15,0.21,0.24,-0.133854027,-0.149771618,0.025027714,-0.123691175,-0.077858726,-0.051181827,0.358166905,0.101791892,0.005957699,0.358166905,0.135725247,0.080631395,-0.182190143,-0.106607728,-0.107499308,-0.514450465,-0.37046383,-0.200046352,-0.277192627,-0.218209606,-0.086169994,-0.277192627,0.022236698,0.094665184,0.073039534,0.013122039,-0.02533774,0.073039534,0.180422118,0.118734464,0.073039534,0.013122039,-0.02533774,0.249925472,0.180422118,0.118734464
23/5/2024,-0.738078949,-0.95,1.00,-0.14,0.10,0.23,-0.20,0.17,0.21,-0.222343941,-0.195342883,0.021030754,-0.170482579,-0.112790842,-0.067996296,0.310223069,0.066639303,0.004409584,0.310223069,0.118088033,0.084927605,0.010439088,-0.037586279,-0.059093723,-0.261742374,-0.296169582,-0.148995292,-0.281487304,-0.207552276,-0.109037488,-0.281487304,0.028303335,0.049006258,0.005153596,-0.005697404,-0.043378209,0.005153596,0.159256298,0.098109687,0.005153596,-0.005697404,-0.043378209,0.157954176,0.159256298,0.098109687
